"corpus","user/mw0000/archiwa_spoleczne"
"subcorpus","###1531690017118016043###"
Item,Frequency,DOCF,Relative DOCF
"bezpośredni",8,1,100.00000
"jedynie",8,1,100.00000
"skład",8,1,100.00000
"fakt",8,1,100.00000
"krótki",8,1,100.00000
"rewers",8,1,100.00000
"edukacja",8,1,100.00000
"oko",8,1,100.00000
"regulamin",8,1,100.00000
"gra",8,1,100.00000
"cykl",8,1,100.00000
"liceum",8,1,100.00000
"najmniej",8,1,100.00000
"zagrożenie",8,1,100.00000
"zamknąć",8,1,100.00000
"jedyny",8,1,100.00000
"młodzież",8,1,100.00000
"kapała",8,1,100.00000
"sępólnie",8,1,100.00000
"rozszerzać",8,1,100.00000
"trwałość",8,1,100.00000
"grybowianin",8,1,100.00000
"bezpieczeństwo",8,1,100.00000
"kilkanaście",8,1,100.00000
"miara",8,1,100.00000
"świadek",8,1,100.00000
"zbyt",8,1,100.00000
"mowa",8,1,100.00000
"przyszłość",8,1,100.00000
"ewa",8,1,100.00000
"katalog",8,1,100.00000
"aż",8,1,100.00000
"przynosić",8,1,100.00000
"względny",8,1,100.00000
"sprawdzać",8,1,100.00000
"dołączyć",8,1,100.00000
"posługiwać",8,1,100.00000
"całkowicie",8,1,100.00000
"post",8,1,100.00000
"angażować",8,1,100.00000
"pani",8,1,100.00000
"włączać",8,1,100.00000
"gdyby",8,1,100.00000
"rozmiar",8,1,100.00000
"kulturowy",8,1,100.00000
"zaplanować",8,1,100.00000
"dworzec",8,1,100.00000
"książnica",8,1,100.00000
"przeżyć",8,1,100.00000
"zwracać",8,1,100.00000
"najpierw",8,1,100.00000
"szklany",8,1,100.00000
"ofiara",8,1,100.00000
"dzieciństwo",8,1,100.00000
"rada",8,1,100.00000
"występować",8,1,100.00000
"wspólnie",8,1,100.00000
"reguła",8,1,100.00000
"spotykać",8,1,100.00000
"niezwykle",8,1,100.00000
"zająć",8,1,100.00000
"próba",8,1,100.00000
"zastosować",8,1,100.00000
"zastanowić",8,1,100.00000
"konsekwencja",8,1,100.00000
"specyfika",8,1,100.00000
"zakup",8,1,100.00000
"oferować",8,1,100.00000
"zobaczyć",8,1,100.00000
"rzeczywistość",8,1,100.00000
"funkcja",8,1,100.00000
"związek",8,1,100.00000
"zdarzać",8,1,100.00000
"dekada",8,1,100.00000
"animacja",8,1,100.00000
"umieszczać",8,1,100.00000
"popularny",8,1,100.00000
"opierać",8,1,100.00000
"wywoływać",8,1,100.00000
"satysfakcja",7,1,100.00000
"powszechnie",7,1,100.00000
"ppi",7,1,100.00000
"błąd",7,1,100.00000
"łatwy",7,1,100.00000
"wizytówka",7,1,100.00000
"obóz",7,1,100.00000
"zadawać",7,1,100.00000
"przemysłowy",7,1,100.00000
"rzeka",7,1,100.00000
"przydać",7,1,100.00000
"dziedzina",7,1,100.00000
"bezpieczny",7,1,100.00000
"myślić",7,1,100.00000
"uśpiona",7,1,100.00000
"wartościowy",7,1,100.00000
"śląsk",7,1,100.00000
"wojciech",7,1,100.00000
"zbiórka",7,1,100.00000
"biograficzny",7,1,100.00000
"głęboko",7,1,100.00000
"swobodny",7,1,100.00000
"zapewniać",7,1,100.00000
"oddawać",7,1,100.00000
"kąt",7,1,100.00000
"digitalizować",7,1,100.00000
"potwierdzać",7,1,100.00000
"potrzebować",7,1,100.00000
"osobny",7,1,100.00000
"dzielnica",7,1,100.00000
"schemat",7,1,100.00000
"uczeń",7,1,100.00000
"uwzględnić",7,1,100.00000
"aktywny",7,1,100.00000
"przywrócić",7,1,100.00000
"wszelki",7,1,100.00000
"plac",7,1,100.00000
"dodatkowo",7,1,100.00000
"czerpać",7,1,100.00000
"kraków",7,1,100.00000
"układ",7,1,100.00000
"kmak",7,1,100.00000
"potomek",7,1,100.00000
"kręg",7,1,100.00000
"wyłącznie",7,1,100.00000
"budowa",7,1,100.00000
"liczyć",7,1,100.00000
"teraz",7,1,100.00000
"uruchomić",7,1,100.00000
"zniszczenie",7,1,100.00000
"znajomy",7,1,100.00000
"arteria",7,1,100.00000
"zadać",7,1,100.00000
"uczestniczyć",7,1,100.00000
"nadawać",7,1,100.00000
"spotkać",7,1,100.00000
"głos",7,1,100.00000
"zapytać",7,1,100.00000
"małgorzata",7,1,100.00000
"inspirować",7,1,100.00000
"wola",7,1,100.00000
"plakat",7,1,100.00000
"stopień",7,1,100.00000
"przyjść",7,1,100.00000
"xx",7,1,100.00000
"marta",7,1,100.00000
"upamiętniać",7,1,100.00000
"stanąć",7,1,100.00000
"zanieczyszczenie",7,1,100.00000
"historyczka",7,1,100.00000
"historyk",7,1,100.00000
"czyjś",7,1,100.00000
"dyrekcja",7,1,100.00000
"wpisać",7,1,100.00000
"przeprowadzać",7,1,100.00000
"ułatwiać",7,1,100.00000
"darmowy",7,1,100.00000
"stopniowo",7,1,100.00000
"strategia",7,1,100.00000
"idzikowska",7,1,100.00000
"ogólnopolski",7,1,100.00000
"samodzielnie",7,1,100.00000
"legitymacja",7,1,100.00000
"zofia",7,1,100.00000
"twórczość",7,1,100.00000
"sępoleński",7,1,100.00000
"kontaktowy",7,1,100.00000
"setka",7,1,100.00000
"egzemplarz",7,1,100.00000
"oba",7,1,100.00000
"archiwistka",7,1,100.00000
"wkład",7,1,100.00000
"spojrzeć",7,1,100.00000
"macierz",7,1,100.00000
"wystarczyć",7,1,100.00000
"członkini",7,1,100.00000
"notatka",7,1,100.00000
"poprzedni",7,1,100.00000
"izrael",7,1,100.00000
"zastrzeżenie",7,1,100.00000
"zbąszyński",7,1,100.00000
"odnosić",7,1,100.00000
"ryzyko",7,1,100.00000
"drzwi",7,1,100.00000
"technologia",7,1,100.00000
"podsumować",7,1,100.00000
"dostępność",7,1,100.00000
"czytać",7,1,100.00000
"świadomość",7,1,100.00000
"wyjaśniać",7,1,100.00000
"michałowska",7,1,100.00000
"pocztówka",7,1,100.00000
"miłośnik",7,1,100.00000
"otrzymywać",7,1,100.00000
"dostosować",7,1,100.00000
"rekord",7,1,100.00000
"wypowiedź",7,1,100.00000
"przedstawiciel",7,1,100.00000
"razem",7,1,100.00000
"tagować",7,1,100.00000
"rozpowszechniać",7,1,100.00000
"komentarz",7,1,100.00000
"powód",7,1,100.00000
"wdrożyć",7,1,100.00000
"biblioteczny",7,1,100.00000
"pełny",7,1,100.00000
"dokładnie",7,1,100.00000
"obraz",7,1,100.00000
"przejść",7,1,100.00000
"nadzieja",7,1,100.00000
"zdanie",6,1,100.00000
"tbts",6,1,100.00000
"następny",6,1,100.00000
"michał",6,1,100.00000
"telefon",6,1,100.00000
"nazwać",6,1,100.00000
"budżet",6,1,100.00000
"ściana",6,1,100.00000
"wybrany",6,1,100.00000
"tygodnik",6,1,100.00000
"zapasowy",6,1,100.00000
"październik",6,1,100.00000
"materialny",6,1,100.00000
"przebieg",6,1,100.00000
"zdrowie",6,1,100.00000
"początkowy",6,1,100.00000
"pozostały",6,1,100.00000
"skupiać",6,1,100.00000
"wielkość",6,1,100.00000
"cztery",6,1,100.00000
"media",6,1,100.00000
"naukowy",6,1,100.00000
"archi",6,1,100.00000
"wiadomo",6,1,100.00000
"zakończyć",6,1,100.00000
"zakopane",6,1,100.00000
"przemysł",6,1,100.00000
"dyżur",6,1,100.00000
"przeznaczyć",6,1,100.00000
"oficjalny",6,1,100.00000
"potencjał",6,1,100.00000
"świder",6,1,100.00000
"trochę",6,1,100.00000
"koordynatorka",6,1,100.00000
"chętnie",6,1,100.00000
"kiedyś",6,1,100.00000
"urodzić",6,1,100.00000
"ustawić",6,1,100.00000
"czasem",6,1,100.00000
"skoro",6,1,100.00000
"ilość",6,1,100.00000
"około",6,1,100.00000
"skutek",6,1,100.00000
"uczestnik",6,1,100.00000
"wejść",6,1,100.00000
"animacyjny",6,1,100.00000
"bibliotekarz",6,1,100.00000
"partner",6,1,100.00000
"mocny",6,1,100.00000
"aparat",6,1,100.00000
"uniwersalny",6,1,100.00000
"czerwiec",6,1,100.00000
"prasowy",6,1,100.00000
"stolica",6,1,100.00000
"informować",6,1,100.00000
"określenie",6,1,100.00000
"wydawniczy",6,1,100.00000
"starać",6,1,100.00000
"unikać",6,1,100.00000
"krąg",6,1,100.00000
"rzeczowy",6,1,100.00000
"janina",6,1,100.00000
"głębia",6,1,100.00000
"początkowo",6,1,100.00000
"niewiele",6,1,100.00000
"definicja",6,1,100.00000
"interes",6,1,100.00000
"podlegać",6,1,100.00000
"przemyśleć",6,1,100.00000
"wyrazić",6,1,100.00000
"dziennikarz",6,1,100.00000
"olejniczak",6,1,100.00000
"dobra",6,1,100.00000
"usunąć",6,1,100.00000
"wielokrotnie",6,1,100.00000
"wesprzeć",6,1,100.00000
"wielokulturowy",6,1,100.00000
"powszechny",6,1,100.00000
"bezpeczeństwo",6,1,100.00000
"pasjonat",6,1,100.00000
"nieznany",6,1,100.00000
"wobec",6,1,100.00000
"woda",6,1,100.00000
"zarządzać",6,1,100.00000
"fabryka",6,1,100.00000
"statek",6,1,100.00000
"wątpliwość",6,1,100.00000
"któryś",6,1,100.00000
"rodzic",6,1,100.00000
"koleja",6,1,100.00000
"kolega",6,1,100.00000
"szeroko",6,1,100.00000
"szybki",6,1,100.00000
"centralny",6,1,100.00000
"konserwator",6,1,100.00000
"rozpoznać",6,1,100.00000
"tradycyjny",6,1,100.00000
"konserwacja",6,1,100.00000
"bohater",6,1,100.00000
"przychodzić",6,1,100.00000
"pochodzenie",6,1,100.00000
"zwiększyć",6,1,100.00000
"udawać",6,1,100.00000
"osiągnąć",6,1,100.00000
"kategoria",6,1,100.00000
"pomnik",6,1,100.00000
"skomplikowany",6,1,100.00000
"skuteczny",6,1,100.00000
"warszawiak",6,1,100.00000
"skala",6,1,100.00000
"wrocław",6,1,100.00000
"pojęcie",6,1,100.00000
"wstęp",6,1,100.00000
"problem",6,1,100.00000
"ludzki",6,1,100.00000
"redakcja",6,1,100.00000
"madejska",6,1,100.00000
"ścieżka",6,1,100.00000
"obecność",6,1,100.00000
"obowiązywać",6,1,100.00000
"obsługa",6,1,100.00000
"zdobyć",6,1,100.00000
"okoliczność",6,1,100.00000
"odgrywać",6,1,100.00000
"zgodny",6,1,100.00000
"dofinansowanie",6,1,100.00000
"twórczy",6,1,100.00000
"czuć",6,1,100.00000
"krajobraz",6,1,100.00000
"wydawnictwo",6,1,100.00000
"kamil",6,1,100.00000
"powodować",6,1,100.00000
"podfolder",6,1,100.00000
"pozycja",6,1,100.00000
"funkcjonalność",6,1,100.00000
"korzyść",6,1,100.00000
"utrzymać",6,1,100.00000
"wrzesień",6,1,100.00000
"bieżąco",6,1,100.00000
"promocyjny",6,1,100.00000
"piękny",6,1,100.00000
"akt",6,1,100.00000
"uszkodzić",6,1,100.00000
"zabytek",6,1,100.00000
"zbudować",6,1,100.00000
"tamten",6,1,100.00000
"warunek",6,1,100.00000
"temu",6,1,100.00000
"nia",6,1,100.00000
"literacki",6,1,100.00000
"współpracować",6,1,100.00000
"wernisaż",6,1,100.00000
"nowo",6,1,100.00000
"iwaszkiewicz",6,1,100.00000
"placówka",6,1,100.00000
"utrzymywać",6,1,100.00000
"złożyć",6,1,100.00000
"andrzej",6,1,100.00000
"organizacyjny",5,1,100.00000
"ogłoszenie",5,1,100.00000
"zrozumieć",5,1,100.00000
"ciekawość",5,1,100.00000
"łodzianin",5,1,100.00000
"zwiedzać",5,1,100.00000
"jpg",5,1,100.00000
"cichy",5,1,100.00000
"sklep",5,1,100.00000
"oznaczenie",5,1,100.00000
"zaleta",5,1,100.00000
"kowalski",5,1,100.00000
"zaprezentować",5,1,100.00000
"zamieszkiwać",5,1,100.00000
"iść",5,1,100.00000
"plastyczny",5,1,100.00000
"podejmować",5,1,100.00000
"spisać",5,1,100.00000
"grudzień",5,1,100.00000
"strajk",5,1,100.00000
"dźwiękowy",5,1,100.00000
"poniższy",5,1,100.00000
"dyskowy",5,1,100.00000
"kompetencja",5,1,100.00000
"ruch",5,1,100.00000
"znaczyć",5,1,100.00000
"rzadko",5,1,100.00000
"samborcu",5,1,100.00000
"tryb",5,1,100.00000
"poszukiwanie",5,1,100.00000
"optyczny",5,1,100.00000
"mężczyzna",5,1,100.00000
"wychodzić",5,1,100.00000
"prawda",5,1,100.00000
"zasięg",5,1,100.00000
"białostocki",5,1,100.00000
"pielęgniarka",5,1,100.00000
"uznać",5,1,100.00000
"angielski",5,1,100.00000
"pozostawać",5,1,100.00000
"wizyta",5,1,100.00000
"klej",5,1,100.00000
"propozycja",5,1,100.00000
"obwoluta",5,1,100.00000
"krzysztof",5,1,100.00000
"drukować",5,1,100.00000
"przegląd",5,1,100.00000
"obywatelski",5,1,100.00000
"przekaz",5,1,100.00000
"praktyczny",5,1,100.00000
"atest",5,1,100.00000
"dokumentacyjny",5,1,100.00000
"sprzyjać",5,1,100.00000
"zdobywać",5,1,100.00000
"wyjazd",5,1,100.00000
"pieczątka",5,1,100.00000
"dolny",5,1,100.00000
"ocena",5,1,100.00000
"wysiedlić",5,1,100.00000
"funkcjonować",5,1,100.00000
"jakubowski",5,1,100.00000
"fundusz",5,1,100.00000
"fundament",5,1,100.00000
"upływ",5,1,100.00000
"aleksandra",5,1,100.00000
"kontrast",5,1,100.00000
"nieformalny",5,1,100.00000
"wspólnota",5,1,100.00000
"władza",5,1,100.00000
"produkt",5,1,100.00000
"wrażliwość",5,1,100.00000
"klub",5,1,100.00000
"wyjątkowy",5,1,100.00000
"wymiar",5,1,100.00000
"pankowska-dowgiało",5,1,100.00000
"ilustracja",5,1,100.00000
"koleżanka",5,1,100.00000
"stulecie",5,1,100.00000
"zaangażowanie",5,1,100.00000
"naprawdę",5,1,100.00000
"przetrwać",5,1,100.00000
"polecać",5,1,100.00000
"pewien",5,1,100.00000
"odwzorować",5,1,100.00000
"odtwarzać",5,1,100.00000
"rysunek",5,1,100.00000
"domowy",5,1,100.00000
"miler",5,1,100.00000
"udzielać",5,1,100.00000
"powiatowy",5,1,100.00000
"objąć",5,1,100.00000
"właściwie",5,1,100.00000
"usuwać",5,1,100.00000
"kontrola",5,1,100.00000
"uchwycić",5,1,100.00000
"błona",5,1,100.00000
"siostra",5,1,100.00000
"miesiąc",5,1,100.00000
"adriana",5,1,100.00000
"świetny",5,1,100.00000
"sprawić",5,1,100.00000
"grzyb",5,1,100.00000
"wyburzyć",5,1,100.00000
"ciągły",5,1,100.00000
"adres",5,1,100.00000
"wyszukiwarka",5,1,100.00000
"wszyscy",5,1,100.00000
"kolaż",5,1,100.00000
"dbać",5,1,100.00000
"niewątpliwie",5,1,100.00000
"głowa",5,1,100.00000
"autorskoprawnej",5,1,100.00000
"marcin",5,1,100.00000
"sięgnąć",5,1,100.00000
"wówczas",5,1,100.00000
"zainfekować",5,1,100.00000
"komiks",5,1,100.00000
"masław",5,1,100.00000
"im",5,1,100.00000
"zajść",5,1,100.00000
"zaawansowany",5,1,100.00000
"szary",5,1,100.00000
"powinniśmy",5,1,100.00000
"p",5,1,100.00000
"pozbawić",5,1,100.00000
"tasza",5,1,100.00000
"dodać",5,1,100.00000
"ogół",5,1,100.00000
"przekonać",5,1,100.00000
"pałac",5,1,100.00000
"łódzki",5,1,100.00000
"rydet",5,1,100.00000
"dostrzec",5,1,100.00000
"oprócz",5,1,100.00000
"promocja",5,1,100.00000
"senior",5,1,100.00000
"it",5,1,100.00000
"artykuł",5,1,100.00000
"studia",5,1,100.00000
"rozmawiać",5,1,100.00000
"odbywać",5,1,100.00000
"przeszukiwać",5,1,100.00000
"plan",5,1,100.00000
"jakikolwiek",5,1,100.00000
"możliwości",5,1,100.00000
"jarosław",5,1,100.00000
"ubiegać",5,1,100.00000
"pozostawić",5,1,100.00000
"poznawać",5,1,100.00000
"skontaktować",5,1,100.00000
"chyba",5,1,100.00000
"kierunek",5,1,100.00000
"budzić",5,1,100.00000
"wiadomość",5,1,100.00000
"spełniać",5,1,100.00000
"dwanaście",5,1,100.00000
"pomyśleć",5,1,100.00000
"zabezpieczać",5,1,100.00000
"zainspirować",5,1,100.00000
"popularność",5,1,100.00000
"rozważanie",5,1,100.00000
"szuflada",5,1,100.00000
"zgodzić",5,1,100.00000
"ojczyzna",5,1,100.00000
"slajd",5,1,100.00000
"interakcja",5,1,100.00000
"łukasz",5,1,100.00000
"zwykły",5,1,100.00000
"awaria",5,1,100.00000
"cena",5,1,100.00000
"ukraina",5,1,100.00000
"pożar",5,1,100.00000
"uzyskiwać",5,1,100.00000
"płaski",5,1,100.00000
"prawidłowo",5,1,100.00000
"wiejski",5,1,100.00000
"kino",5,1,100.00000
"wpłynąć",5,1,100.00000
"wrócić",5,1,100.00000
"grant",5,1,100.00000
"reprezentować",5,1,100.00000
"stanowisko",5,1,100.00000
"wypożyczać",5,1,100.00000
"przedwojenny",5,1,100.00000
"bitowy",5,1,100.00000
"popularyzacja",5,1,100.00000
"stefan",5,1,100.00000
"ocenić",5,1,100.00000
"stół",5,1,100.00000
"czekać",5,1,100.00000
"komputerowy",5,1,100.00000
"mechaniczny",5,1,100.00000
"systematyczny",5,1,100.00000
"rosnąć",5,1,100.00000
"międzywojenny",5,1,100.00000
"najwięcej",5,1,100.00000
"przynieść",5,1,100.00000
"detal",4,1,100.00000
"przyznawać",4,1,100.00000
"identyfikować",4,1,100.00000
"tłum",4,1,100.00000
"motyw",4,1,100.00000
"oddzielny",4,1,100.00000
"test",4,1,100.00000
"tydzień",4,1,100.00000
"zawodowo",4,1,100.00000
"ograniczenie",4,1,100.00000
"tomasz",4,1,100.00000
"przystępny",4,1,100.00000
"znaczny",4,1,100.00000
"iii",4,1,100.00000
"szczęśliwy",4,1,100.00000
"niejako",4,1,100.00000
"świadczyć",4,1,100.00000
"wolno",4,1,100.00000
"motywacja",4,1,100.00000
"cmentarz",4,1,100.00000
"wydzielić",4,1,100.00000
"sulejówek",4,1,100.00000
"systematycznie",4,1,100.00000
"św.",4,1,100.00000
"odkryć",4,1,100.00000
"zrażać",4,1,100.00000
"zrodzić",4,1,100.00000
"tom",4,1,100.00000
"pismo",4,1,100.00000
"izabela",4,1,100.00000
"mazowiecki",4,1,100.00000
"dostać",4,1,100.00000
"polak",4,1,100.00000
"getto",4,1,100.00000
"telefoniczny",4,1,100.00000
"dość",4,1,100.00000
"żądłowski",4,1,100.00000
"aktywnie",4,1,100.00000
"poznań",4,1,100.00000
"trwały",4,1,100.00000
"lektura",4,1,100.00000
"uczyć",4,1,100.00000
"automatyczny",4,1,100.00000
"otrzymać",4,1,100.00000
"ewentualny",4,1,100.00000
"kończyć",4,1,100.00000
"specjalista",4,1,100.00000
"lokalizacja",4,1,100.00000
"długo",4,1,100.00000
"poświęcony",4,1,100.00000
"gazeta",4,1,100.00000
"gospodyni",4,1,100.00000
"jerozolima",4,1,100.00000
"nic",4,1,100.00000
"chateau",4,1,100.00000
"sprzedaż",4,1,100.00000
"wyszukiwać",4,1,100.00000
"ramka",4,1,100.00000
"regularnie",4,1,100.00000
"masowy",4,1,100.00000
"chmura",4,1,100.00000
"przerywać",4,1,100.00000
"przenosić",4,1,100.00000
"odnajdywać",4,1,100.00000
"kulturalny",4,1,100.00000
"przetwarzanie",4,1,100.00000
"spory",4,1,100.00000
"irena",4,1,100.00000
"straż",4,1,100.00000
"koncepcja",4,1,100.00000
"zemrzeć",4,1,100.00000
"sąsiad",4,1,100.00000
"pietraszek",4,1,100.00000
"piksel",4,1,100.00000
"kłaść",4,1,100.00000
"kadra",4,1,100.00000
"zgłosić",4,1,100.00000
"przystąpić",4,1,100.00000
"bydgoszcz",4,1,100.00000
"topograf",4,1,100.00000
"rękawiczka",4,1,100.00000
"przeżycie",4,1,100.00000
"pudełko",4,1,100.00000
"monika",4,1,100.00000
"przechodzić",4,1,100.00000
"płażyńska",4,1,100.00000
"praga",4,1,100.00000
"poddać",4,1,100.00000
"towarzystwo",4,1,100.00000
"du",4,1,100.00000
"nawiązywać",4,1,100.00000
"splot",4,1,100.00000
"wyjście",4,1,100.00000
"prośba",4,1,100.00000
"statystyka",4,1,100.00000
"dar",4,1,100.00000
"ksiądz",4,1,100.00000
"wyznaczyć",4,1,100.00000
"streszczenie",4,1,100.00000
"strych",4,1,100.00000
"suchy",4,1,100.00000
"zamierzać",4,1,100.00000
"aktualny",4,1,100.00000
"student",4,1,100.00000
"ochotniczy",4,1,100.00000
"syn",4,1,100.00000
"odbyć",4,1,100.00000
"rekomendacja",4,1,100.00000
"stanisław",4,1,100.00000
"informatyczny",4,1,100.00000
"powiązać",4,1,100.00000
"formuła",4,1,100.00000
"zmniejszyć",4,1,100.00000
"międzynarodowy",4,1,100.00000
"równie",4,1,100.00000
"ukazywać",4,1,100.00000
"mikroorganizm",4,1,100.00000
"uroczystość",4,1,100.00000
"przełożyć",4,1,100.00000
"studium",4,1,100.00000
"obowiązek",4,1,100.00000
"eksploatacja",4,1,100.00000
"profesor",4,1,100.00000
"przodek",4,1,100.00000
"dziadek",4,1,100.00000
"biografia",4,1,100.00000
"pierwotny",4,1,100.00000
"grafika",4,1,100.00000
"obydwa",4,1,100.00000
"przyszły",4,1,100.00000
"trudność",4,1,100.00000
"samorząd",4,1,100.00000
"przywracać",4,1,100.00000
"dziennik",4,1,100.00000
"sfotografować",4,1,100.00000
"mieczysław",4,1,100.00000
"moc",4,1,100.00000
"ży",4,1,100.00000
"skonsultować",4,1,100.00000
"urzędowy",4,1,100.00000
"geograficzny",4,1,100.00000
"półka",4,1,100.00000
"literatura",4,1,100.00000
"dostarczyć",4,1,100.00000
"kościół",4,1,100.00000
"wargowska-dudek",4,1,100.00000
"wolny",4,1,100.00000
"nastąpić",4,1,100.00000
"społecznie",4,1,100.00000
"wewnętrzny",4,1,100.00000
"wstępny",4,1,100.00000
"wy",4,1,100.00000
"wojewódzki",4,1,100.00000
"cisza",4,1,100.00000
"dialog",4,1,100.00000
"polenaktion",4,1,100.00000
"bawełniany",4,1,100.00000
"polityczny",4,1,100.00000
"krystyna",4,1,100.00000
"nieoceniony",4,1,100.00000
"współpracownik",4,1,100.00000
"wyobrazić",4,1,100.00000
"wysiłek",4,1,100.00000
"dawid",4,1,100.00000
"supruniuk",4,1,100.00000
"rgb",4,1,100.00000
"nasycić",4,1,100.00000
"stoczniowiec",4,1,100.00000
"zamknięty",4,1,100.00000
"zakorzenić",4,1,100.00000
"hierarchia",4,1,100.00000
"wspominać",4,1,100.00000
"ocalały",4,1,100.00000
"zarchiwizować",4,1,100.00000
"zajęcie",4,1,100.00000
"zarejestrować",4,1,100.00000
"zintegrować",4,1,100.00000
"drobny",4,1,100.00000
"szlak",4,1,100.00000
"potwierdzenie",4,1,100.00000
"odrębny",4,1,100.00000
"szyba",4,1,100.00000
"odpowiedzieć",4,1,100.00000
"otwierać",4,1,100.00000
"rodzice",4,1,100.00000
"znak",4,1,100.00000
"zewnątrz",4,1,100.00000
"odczytywać",4,1,100.00000
"ograniczać",4,1,100.00000
"festiwal",4,1,100.00000
"kwerenda",4,1,100.00000
"powodzenie",4,1,100.00000
"dodatek",4,1,100.00000
"tablica",4,1,100.00000
"kontynuować",4,1,100.00000
"brzozowska",4,1,100.00000
"podkreślić",4,1,100.00000
"tag",4,1,100.00000
"synagoga",4,1,100.00000
"interpretacja",4,1,100.00000
"różnica",4,1,100.00000
"międzypokoleniowy",4,1,100.00000
"praktykować",4,1,100.00000
"administrator",4,1,100.00000
"tokarski",4,1,100.00000
"indeksowy",4,1,100.00000
"emulsja",4,1,100.00000
"istnienie",4,1,100.00000
"tracić",4,1,100.00000
"dokładny",4,1,100.00000
"adresat",4,1,100.00000
"autorskoprawnym",4,1,100.00000
"suwnicowa",4,1,100.00000
"upamiętnić",4,1,100.00000
"matka",4,1,100.00000
"j.",4,1,100.00000
"porada",4,1,100.00000
"wyłączyć",4,1,100.00000
"odwiedzać",4,1,100.00000
"prawdopodobnie",4,1,100.00000
"pobliski",4,1,100.00000
"uchodźca",4,1,100.00000
"korzenie",4,1,100.00000
"sens",4,1,100.00000
"podtrzymywać",4,1,100.00000
"podłoże",4,1,100.00000
"biały",4,1,100.00000
"pogorzela",4,1,100.00000
"wieloletni",4,1,100.00000
"dotacja",4,1,100.00000
"gość",4,1,100.00000
"dotknąć",4,1,100.00000
"spodziewaliśmy",4,1,100.00000
"współtworzyć",4,1,100.00000
"spróbować",4,1,100.00000
"biogram",4,1,100.00000
"wyjmować",4,1,100.00000
"upowszechniać",4,1,100.00000
"wypożyczyć",4,1,100.00000
"językowy",4,1,100.00000
"przekonanie",4,1,100.00000
"włodzimierz",4,1,100.00000
"dołączać",4,1,100.00000
"sięgać",4,1,100.00000
"obawiać",4,1,100.00000
"ocalić",4,1,100.00000
"zasadniczy",4,1,100.00000
"góra",4,1,100.00000
"kanał",4,1,100.00000
